coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_2,price_std_2,liquidity_ratio,cap_to_volume,weighted_change
MXC,MXC,2.5716889671733184e-06,0.8748435544430538,0.5421095666394112,0.14072783584978701,0.00039489020818486074,0.00024867902568852815,2022-03-17,2.551078674448933e-06,2.9147355495305292e-08,110.56119718548226,0.6281514938919822,0.00021407375962924173
Magic,MAGIC,6.744745584838831e-05,0.9674593241551941,0.7596075224856909,0.10878823073945022,0.00012825078045911598,9.142603840236728e-05,2022-03-16,,,1.8737114311917238,0.7073538595094732,9.742025760140535e-05
Magic,MAGIC,6.45360548749613e-05,0.8785982478097623,0.4914145543744889,0.09756097560975607,7.91661767162455e-05,9.01156702082443e-05,2022-03-17,6.59917553616748e-05,2.0586713710633575e-06,1.2079789799262348,1.124110864451174,3.890341145254582e-05
Magic Internet Money,MIM,2.4205290610368807e-05,0.8811013767209012,0.5314799672935404,0.10840108401084009,0.0007705441413228011,0.003503170348501633,2022-03-16,,,30.57073029762327,4.54046652793643,0.0004095287750284715
Magic Internet Money,MIM,2.422765987451464e-05,0.8823529411764707,0.5290269828291086,0.10762679055361979,0.0009951984944251843,0.003501392913873069,2022-03-17,2.4216475242441723e-05,1.58174583676711e-08,39.448704294231774,3.5147542718315443,0.0005264868568218268
MaidSafeCoin,MAID,7.1552530896881485e-06,0.9098873591989988,0.5363859362224038,0.11672473867595816,5.250231506911347e-08,8.634598845771275e-05,2022-03-16,,,0.006437852325576461,82.03876345112151,2.8161503422190048e-08
MaidSafeCoin,MAID,7.16262863882083e-06,0.8823529411764707,0.5290269828291086,0.09504452187379014,1.3480856423034837e-07,8.740699570856014e-05,2022-03-17,7.158940864254489e-06,5.215300806693738e-09,0.016515337178174355,77.02356015249272,7.131736799430529e-08
Maker,MKR,0.048100711182438506,0.9173967459324155,0.5862632869991823,0.13298490127758417,0.0016026198421992472,0.002199319412106104,2022-03-16,,,0.03331731455708272,1.3714718128517907,0.0009395571764978415
Maker,MKR,0.05044099233157826,0.8911138923654569,0.570727718724448,0.12485481997677117,0.0016739494047387149,0.0023308145957640332,2022-03-17,0.049270851757008384,0.0016548286704397672,0.03318563219579196,1.3915731359823558,0.0009553693250266745
Mango,MNGO,3.610234217744294e-06,0.9073842302878599,0.5372035977105477,0.10298102981029808,9.238582647530702e-06,0.00011157588764826369,2022-03-16,,,2.0039291305357967,10.897591149998979,4.96299983599973e-06
Mango,MNGO,3.6421868434276558e-06,0.8823529411764707,0.5404742436631234,0.10472319008904372,8.478143819274036e-06,0.00011640031901172492,2022-03-17,3.626210530585975e-06,2.2593918297420638e-08,1.8263254162803195,12.280919263434475,4.582218368389319e-06
Maple,MPL,0.0006157613058438105,0.8748435544430538,0.5126737530662305,0.13782423538521096,5.189962207460108e-05,6.300998219711313e-05,2022-03-16,,,0.0841486351086756,1.1911234849325396,2.660757403170472e-05
Maple,MPL,0.0006458457825692231,0.8610763454317898,0.5674570727718724,0.1498257839721254,0.0001038036628967061,7.060131398935131e-05,2022-03-17,0.0006308035442065167,2.1272937500988156e-05,0.1604766788219685,0.6736531151486144,5.890412269036306e-05
Marinade staked SOL,MSOL,0.002150312235587636,0.9123904881101377,0.5396565821749794,0.11633759194734802,0.0003221213422103783,0.0006604346083619435,2022-03-16,,,0.14973249204915626,2.0439213449786515,0.00017383490258286965
Marinade staked SOL,MSOL,0.002273561543462713,0.8973717146433041,0.5756336876533114,0.11324041811846687,0.00024387119256457905,0.0006985554388250044,2022-03-17,0.0022119368895251743,8.715042137501579e-05,0.10721679229365588,2.8527465052500074,0.00014038047388835944
Mask Network,MASK,9.825978281715761e-05,0.9211514392991239,0.5854456255110384,0.11246612466124659,0.0008087899026531486,0.00015935394153734306,2022-03-16,,,8.148213502975192,0.1967843029596258,0.00047350251046578444
Mask Network,MASK,0.00010214165078172698,0.8836045056320401,0.5633687653311529,0.10607820363917922,0.0012546442529967072,0.00017140668952995012,2022-03-17,0.0001002007167994423,2.7448951614178226e-06,12.164283230756526,0.13650895874438382,0.0007068273837405816
Mdex,MDX,5.43056341470476e-06,0.9036295369211514,0.5519215044971381,0.1178861788617886,0.0001255662532646112,0.00016372323025624276,2022-03-16,,,19.526477723161715,1.293577284886104,6.93027154158729e-05
Mdex,MDX,5.626330868492948e-06,0.8823529411764707,0.5584627964022894,0.11633759194734802,0.00018072646221807873,0.0001741781942709759,2022-03-17,5.528447141598854e-06,1.3842849410925192e-07,27.27398703819661,0.9584635729162844,0.00010092900547420094
Medibloc,MED,9.733601082022522e-07,0.8948685857321652,0.5486508585445625,0.11285327138985674,0.0001333308729263931,0.00019230508293894646,2022-03-16,,,67.56540398896512,1.4315777062233526,7.315209790156154e-05
Medibloc,MED,9.806942998165929e-07,0.8823529411764707,0.5339329517579721,0.10549748354626401,7.886875703561878e-05,0.00019523594610984418,2022-03-17,9.770272040094225e-07,5.186056625021801e-09,39.81874287360842,2.444459552848375,4.211062824551026e-05
Meerkat Shares,MSHARE,0.31455673798868733,0.8973717146433041,0.552739165985282,0.28648857917150594,0.00014333591839780105,6.463508148613661e-05,2022-03-16,,,0.0004556744313915303,0.4478100960843113,7.9227375990935e-05
Meerkat Shares,MSHARE,0.34309210677948887,0.8823529411764707,0.6026165167620604,0.3141695702671312,0.00014826548001749268,7.774961249112867e-05,2022-03-17,0.3288244223840881,0.020177552775634742,0.0004321435700332655,0.5208814019290801,8.93472271241963e-05
Merit Circle,MC,5.070690025118294e-05,0.9123904881101377,0.5838103025347505,0.11498257839721251,0.0004469163341674946,0.0001037956514784234,2022-03-16,,,8.643262930023932,0.23172999857515772,0.0002609143602580467
Merit Circle,MC,5.14347504945397e-05,0.8798498122653317,0.5404742436631234,0.11478900503290744,0.00015627318257418874,0.00010778459668639724,2022-03-17,5.107082537286132e-05,5.146678427658417e-07,2.9803361530338983,0.6853336018399272,8.446163015661385e-05
Metadium,META,1.8659377525246765e-06,0.8898623279098873,0.49877350776778406,0.11691831204026323,0.0005666449904610865,8.261164122771336e-05,2022-03-16,,,197.71713114212432,0.14553399151925855,0.00028262750955131865
Metadium,META,1.847275163541951e-06,0.8785982478097623,0.5183973834832378,0.10878823073945022,0.0001708777126788903,8.091768601470756e-05,2022-03-17,1.8566064580333139e-06,1.3196443224182596e-08,60.014470981554865,0.4707863791850759,8.858255914833722e-05
Metahero,HERO,1.0955723829113775e-06,0.9098873591989988,0.5560098119378577,0.08749516066589234,0.0001444076027533667,0.00021647178418992264,2022-03-16,,,68.91081593313484,1.4887239737876123,8.029204404929628e-05
Metahero,HERO,1.0844339918437493e-06,0.8748435544430538,0.5200327064595257,0.08284939992257062,0.00013443228026321571,0.00021772500504699095,2022-03-17,1.0900031873775634e-06,7.87603185542756e-09,64.49342161432804,1.6076300614878334,6.990918254080555e-05
Metal,MTL,3.68777456274046e-05,0.9111389236545683,0.5519215044971381,0.10665892373209446,0.00021563710482689553,4.165556213622175e-05,2022-03-16,,,5.69297621215561,0.19228267553476924,0.00011901475532146726
Metal,MTL,3.68777456274046e-05,0.886107634543179,0.5273916598528209,0.09949670925280679,0.00017949525417332779,4.172152248516263e-05,2022-03-17,3.68777456274046e-05,0.0,4.738805100466769,0.23115024644968155,9.466430003417532e-05
Metis Token,METIS,0.0035514239540493896,0.9136420525657072,0.5355682747342599,0.09891598915989157,0.0006715294686408175,0.000478336969961626,2022-03-16,,,0.18903415733230391,0.7112505730467772,0.0003596498789531769
Metis Token,METIS,0.0035485125530759624,0.8898623279098873,0.5273916598528209,0.09349593495934957,0.0006263059181368415,0.00048086464589273297,2022-03-17,0.0035499682535626758,2.058671371063319e-06,0.17644843024828655,0.766555251576371,0.0003303085177418338
MiL.k Alliance,MLK,1.9719403990512456e-05,0.8961201501877347,0.5519215044971381,0.11343399148277192,0.00011687953075456511,0.00014660544497996583,2022-03-16,,,5.6410662588598095,1.2436887391858595,6.45083264589791e-05
MiL.k Alliance,MLK,1.9749682560636097e-05,0.8798498122653317,0.5282093213409648,0.10723964382500965,0.0001633585578930989,0.00014851356192295998,2022-03-17,1.9734543275574278e-05,2.1410182259058283e-08,7.872822025865779,0.9035949440463895,8.628751299995248e-05
Mina Protocol,MINA,4.391363131318656e-05,0.8998748435544431,0.6140637775960751,0.10723964382500965,0.001214477959010994,0.0008896426109432467,2022-03-16,,,27.040297644657947,0.7319282133812843,0.0007457669233174622
Mina Protocol,MINA,4.900858301668385e-05,0.8648310387984982,0.6246933769419459,0.1211769260549748,0.0022914568198622465,0.001012818299782845,2022-03-17,4.6461107164935205e-05,3.602674899360885e-06,45.82127070262662,0.44180474459000063,0.0014314578989163991
Mirror Protocol,MIR,4.148746383533071e-05,0.9011264080100125,0.490596892886345,0.13317847464188926,0.0018857635162417403,0.0002337279849118378,2022-03-16,,,44.383998149440544,0.12387773184071446,0.0009251497217866263
Mirror Protocol,MIR,4.148746383533071e-05,0.8873591989987485,0.5314799672935404,0.07530003871467286,0.0008627750872459485,0.00023592259497203657,2022-03-17,4.148746383533071e-05,0.0,20.306580091243355,0.27312965893037006,0.0004585476751511582
Mobox,MBOX,4.949381651225502e-05,0.9136420525657072,0.508585445625511,0.11962833914053424,0.0006571211412817304,0.00023801060740740162,2022-03-16,,,13.0138933174569,0.3616516663541026,0.00033420224846871324
Mobox,MBOX,5.119213374675411e-05,0.8760951188986233,0.5551921504497137,0.11885404568331392,0.0007352088674352949,0.00025208192429135637,2022-03-17,5.034297512950457e-05,1.2008916331202878e-06,14.08658383277956,0.3424054442179233,0.0004081821921410999
Monero,XMR,0.004593705502536263,0.8848560700876096,0.5372035977105477,0.09388308168795971,0.00434274685925194,0.004317906260415446,2022-03-16,,,0.945163266036258,0.9940510808585783,0.0023329392367363237
Monero,XMR,0.004545424769726931,0.8848560700876096,0.5200327064595257,0.10665892373209446,0.0028000827925599415,0.004282105705649829,2022-03-17,0.004569565136131597,3.413963357013436e-05,0.6158867537421324,1.5287322877508964,0.001456134632925693
Moonbeam,GLMR,5.7742785936964906e-05,0.9098873591989988,0.5592804578904332,0.10104529616724736,0.0006442527129063027,0.0005295160771204408,2022-03-16,,,10.96735033298609,0.8206336316439975,0.0003603179522713908
Moonbeam,GLMR,5.847063618032167e-05,0.8760951188986233,0.5396565821749794,0.09252806813782422,0.0007728663312219825,0.00054138818607515,2022-03-17,5.810671105864328e-05,5.146678427658465e-07,12.995763638353639,0.6995887587204689,0.00041708240278537064
Moonriver,MOVR,0.0011851828128965785,0.9073842302878599,0.507767784137367,0.0960123886953155,0.00040885498650250707,0.00012654952860077806,2022-03-16,,,0.34468125996878235,0.3087665949380951,0.0002076033905298911
Moonriver,MOVR,0.001250931951546472,0.8823529411764707,0.5756336876533114,0.09581881533101043,0.0003324234966692291,0.0001404759365799785,2022-03-17,0.0012180573822215253,4.649166179651427e-05,0.2655284069222747,0.42131384855380133,0.0001913541632503166
Multichain,MULTI,0.0002229647911789483,0.8986232790988735,0.5682747342600163,0.07026713124274098,2.5576003985272656e-05,0.00013232125500645066,2022-03-16,,,0.11419653888738868,4.9789748330779044,1.4534196868163937e-05
Multichain,MULTI,0.00021471582175423842,0.8798498122653317,0.5012264922322158,0.06097560975609754,1.451631050121463e-05,0.00012457891130839184,2022-03-17,0.00021884030646659335,5.832902218012849e-06,0.06729367546230722,8.028900381868466,7.275959392677488e-06
My Neighbor Alice,ALICE,0.0001472683658698458,0.9211514392991239,0.5748160261651676,0.10762679055361979,0.0017139908863681745,5.071535639619511e-05,2022-03-16,,,11.560057847219849,0.029571793529232514,0.0009852294301854673
My Neighbor Alice,ALICE,0.00015212070082555747,0.8823529411764707,0.5551921504497137,0.1049167634533488,0.0017254691871353013,5.6070962766742953e-05,2022-03-17,0.00014969453334770164,3.4311189517722496e-06,11.268686584063115,0.032477244994902274,0.0009579669485403674
NEM,XEM,2.383481592594646e-06,0.9073842302878599,0.5633687653311529,0.11517615176151759,0.0003601631679869793,0.0010487145567184782,2022-03-16,,,106.44750329815913,2.9037140264432684,0.00020290467926658114
NEM,XEM,2.373098118919655e-06,0.8848560700876096,0.5249386753883891,0.102787456445993,0.00022187083560735047,0.0010503404343463203,2022-03-17,2.3782898557571508e-06,7.342224647858467e-09,65.77657328225361,4.712776489952188,0.0001164685825510376
NEO,NEO,0.0004883875132563783,0.9111389236545683,0.5511038430089941,0.10472319008904372,0.0025593334796283626,0.0017283337375955763,2022-03-16,,,5.2296664918943065,0.6750424315220247,0.0014104585161647716
NEO,NEO,0.0005010035841412287,0.8823529411764707,0.5494685200327064,0.1022067363530778,0.0022653060680082773,0.0017924218427656999,2022-03-17,0.0004946955486988035,8.920909274607933e-06,4.512529670248287,0.7909001648400269,0.0012447143726096175
NEXO,NEXO,5.3133067729038796e-05,0.8998748435544431,0.5535568274734259,0.12698412698412695,7.911287557447918e-05,0.0014906897522558246,2022-03-16,,,1.4614519164233581,18.60736793638075,4.3793472415308586e-05
NEXO,NEXO,5.361830122460996e-05,0.8886107634543179,0.5396565821749794,0.11188540456833138,9.369225679201962e-05,0.0015131832093227518,2022-03-17,5.337568447682438e-05,3.4311189517722306e-07,1.7154004187483534,15.980009988000184,5.056164307664181e-05
NKN,NKN,4.668892396706694e-06,0.918648310387985,0.5919869174161896,0.12040263259775452,0.00015874143279125444,7.504879612077367e-05,2022-03-16,,,28.00219543476857,0.4698142166963364,9.397285146432395e-05
NKN,NKN,4.6553786438550375e-06,0.8873591989987485,0.525756336876533,0.10530391018195895,0.00010135752367789255,7.610001099300968e-05,2022-03-17,4.662135520280866e-06,9.555666280685544e-09,17.92232316540371,0.7434725680985379,5.328936036376525e-05
Nano,XNO,5.3375684476824385e-05,0.8735919899874844,0.7636958299264104,0.1684088269454123,0.001895755098341847,0.00029219462559338034,2022-03-16,,,34.8640227076101,0.1540497378121289,0.0014477802631654006
Nano,XNO,5.895586967589284e-05,0.9123904881101377,0.6107931316434995,0.18408826945412304,0.004705848735979295,0.00033437342728893384,2022-03-17,5.616577707635861e-05,3.945786794538108e-06,78.48854101221438,0.0710397648288489,0.002874300086489397
Near,NEAR,0.00025741636936450134,0.9324155193992489,0.5543744889615698,0.12562911343399147,0.0069465885528498805,0.008788784600801899,2022-03-16,,,26.881379728122337,1.2650122461838598,0.0038510114790124435
Near,NEAR,0.00026445225505028334,0.8848560700876096,0.5494685200327064,0.09581881533101043,0.006777311807626012,0.009131758172042027,2022-03-17,0.0002609343122073923,4.975122480069835e-06,25.53118942742535,1.347202434943793,0.003723919488736451
Nerve Finance,NRV,4.237282524048931e-07,0.8823529411764707,0.5053147996729355,0.0911730545876887,6.408828828518406e-07,1.5434292534904993e-05,2022-03-16,,,0.45014410704380714,9.40609027993535,3.238476055620912e-07
Nerve Finance,NRV,4.480646081848862e-07,0.8623279098873592,0.5748160261651676,0.10027100271002708,4.5177050090790025e-07,1.5434292534904993e-05,2022-03-17,4.3589643029488965e-07,1.720840220140157e-08,0.3119822819744097,10.631358417361959,2.596849240705265e-07
Nervos Network,CKB,2.5607807157049415e-07,0.8986232790988735,0.5445625511038429,0.10511033681765386,0.00010636862499761786,0.00032304614133208277,2022-03-16,,,84.6831318889466,3.008757365936744,5.792436978611078e-05
Nervos Network,CKB,2.6259888413280144e-07,0.8836045056320401,0.5494685200327064,0.10317460317460314,0.00010159535931014578,0.00033590528442251804,2022-03-17,2.593384778516478e-07,4.610910781653889e-09,80.46526936377356,3.2740787369054027,5.582345172233685e-05
Netvrk,NTVRK,4.148746383533071e-05,0.872340425531915,0.623058053965658,0.10240030971738288,4.4943287991391985e-05,6.069354664814457e-06,2022-03-17,,,1.0578011473120483,0.1321053614175725,2.8002277554734818e-05
Neutrino System Base Token,NSBT,0.0008848232791380243,0.8986232790988735,0.6017988552739165,0.17557104142469993,6.3044652619829e-06,3.3856197387870164e-05,2022-03-16,,,0.007117068844835101,4.635000123017824,3.7940199777754815e-06
Neutrino System Base Token,NSBT,0.0008673548732974622,0.8798498122653317,0.5355682747342599,0.1444057297715834,3.59673964308242e-06,3.170670005177021e-05,2022-03-17,0.0008760890762177433,1.2352028226380183e-05,0.004142015843619647,6.897649750401952,1.9262996453139697e-06
Neutrino USD,USDN,2.4261674742554178e-05,0.8848560700876096,0.5273916598528209,0.10936895083236542,0.00026442444423573124,0.0008017718812243925,2022-03-16,,,10.467415439812427,3.0207160592651188,0.00013945524655114197
Neutrino USD,USDN,2.4261674742554178e-05,0.8798498122653317,0.525756336876533,0.10956252419667051,0.00010473230756256403,0.0007992455454793304,2022-03-17,2.4261674742554178e-05,0.0,4.145897238797821,7.559142176164084,5.506367437672008e-05
Nexus Mutual,NXM,0.002244447533728443,0.9136420525657072,0.5568274734260016,0.1205962059620596,3.296333855744055e-08,0.0007319219399638802,2022-03-16,,,1.4680075157537405e-05,708.5652632996905,1.8354892524625523e-08
Nexus Mutual,NXM,0.0023092262053871944,0.8886107634543179,0.552739165985282,0.11478900503290744,3.7274499916101854e-07,0.0007596273122618052,2022-03-17,0.002276836869557819,4.580543800615973e-05,0.00016134567181855093,553.3637439772624,2.0603075996144605e-07
NuCypher,NU,1.017469130090409e-05,0.886107634543179,0.5363859362224038,0.08904374758033293,7.4589786942953e-05,0.00035711295282284334,2022-03-16,,,6.674885680011428,4.724354536048019,4.0008912702025476e-05
NuCypher,NU,1.0263877217390071e-05,0.886107634543179,0.5347506132461161,0.08730158730158727,7.677256190623858e-05,0.00037760737936459016,2022-03-17,1.021928425914708e-05,6.306396633357426e-08,6.8158202033409045,4.855277621172206,4.105417455983649e-05
Numeraire,NMR,0.0006824809114848463,0.8973717146433041,0.5502861815208503,0.10801393728222994,9.05774022771211e-05,0.00012897329629962427,2022-03-16,,,0.1325236751387011,1.4083528588127012,4.9843492831154945e-05
Numeraire,NMR,0.0006761728760424212,0.8811013767209012,0.5208503679476696,0.10104529616724736,6.614459386190172e-05,0.0001275980257303517,2022-03-17,0.0006793268937636337,4.460454637303871e-06,0.09767755945640995,1.9003469734702148,3.445143605072068e-05
OEC Token,OKT,0.0007829242450680786,0.9098873591989988,0.5363859362224038,0.0960123886953155,8.913076303082049e-05,0.0005447739689558152,2022-03-16,,,0.11369818396556937,6.04426225449271,4.7808487774503867e-05
OEC Token,OKT,0.0007999074174130695,0.8823529411764707,0.5478331970564185,0.09194734804490899,6.04941204912348e-05,0.0005633096336971123,2022-03-17,0.000791415831240574,1.2008916331202874e-05,0.07553197682527499,9.160381987695958,3.314068743182936e-05
OKB,OKB,0.00046218490449553514,0.8973717146433041,0.5600981193785772,0.12195121951219509,0.003113805890881498,0.006287354696656119,2022-03-16,,,6.722597953128054,2.018538206525859,0.0017440368235926622
OKB,OKB,0.0004847482620395946,0.8823529411764707,0.5682747342600163,0.1225319396051103,0.0029428577716749957,0.006614885150751693,2022-03-17,0.00047346658326756486,1.595470312574107e-05,6.058401031263218,2.2470124794744946,0.001672351718163632
OMG Network,OMG,9.971548330387113e-05,0.904881101376721,0.5412919051512673,0.12369337979094074,0.0018415447474944028,0.0006559885463122727,2022-03-16,,,18.2846240427426,0.3560231289928363,0.000996813264792555
OMG Network,OMG,0.0001002007167994423,0.8848560700876096,0.5322976287816843,0.11517615176151759,0.0013025842630501972,0.0006613870218839345,2022-03-17,9.995810005165672e-05,3.4311189517721824e-07,12.871294831158504,0.5073603913692433,0.0006933625145099576
Oasis Network,ROSE,5.528968767606593e-06,0.9261576971214018,0.5854456255110384,0.11324041811846687,0.0011365132846189747,0.0009389195185959121,2022-03-16,,,174.07240332619952,0.8254141127770792,0.0006653667308153604
Oasis Network,ROSE,5.533044728969391e-06,0.8836045056320401,0.5298446443172525,0.09891598915989157,0.0007993719637348621,0.000940937609401661,2022-03-17,5.5310067482879925e-06,2.882139919488385e-09,122.358256662505,1.1756253992342038,0.0004235429538022817
Ocean Protocol,OCEAN,1.1388017656579801e-05,0.916145181476846,0.5699100572363041,0.12233836624080524,0.0003801301243594345,0.00017636015761401553,2022-03-16,,,30.68530695526828,0.4627295150453512,0.00021663998093092869
Ocean Protocol,OCEAN,1.1304678803715452e-05,0.8823529411764707,0.5224856909239575,0.10936895083236542,0.00022656000700638814,0.00017588660545230148,2022-03-17,1.1346348230147627e-05,5.892946799668931e-08,18.412508820464076,0.7729240641452605,0.00011837436179646936
Olympus,OHM,0.0006822382947370609,0.8986232790988735,0.5126737530662305,0.09136662795199378,6.091832025161331e-05,0.00041891594542687845,2022-03-16,,,0.08916116195603067,6.765621931030394,3.1231223873885155e-05
Olympus,OHM,0.00067568764254685,0.8836045056320401,0.5241210139002452,0.07955865272938442,0.00015208331238236419,0.0004193500613255784,2022-03-17,0.0006789629686419555,4.632010584892583e-06,0.22474669673287964,2.7393584238505753,7.971005988315244e-05
Ontology,ONT,1.212421391606038e-05,0.9073842302878599,0.5519215044971381,0.10588463027487414,0.0005320605756953342,0.00047420420346141903,2022-03-16,,,40.5403766730928,0.8895878350089166,0.0002936556734213822
Ontology,ONT,1.2371076456932212e-05,0.886107634543179,0.5453802125919869,0.102787456445993,0.0004574841485592876,0.0004908298157217992,2022-03-17,1.2247645186496297e-05,1.7455817667141284e-07,34.21445910004544,1.0705491504213451,0.00024950280219872837
OpenDAO,SOS,4.141006912879144e-11,0.918648310387985,0.5715453802125919,0.0905923344947735,0.0002482494291294916,2.300518262403589e-06,2022-03-16,,,248.23914952914916,0.009229783476087357,0.0001418858143593742
Orbs,ORBS,1.7515663560202462e-06,0.8886107634543179,0.5445625511038429,0.11246612466124659,0.00048682941320835326,0.00018351267641319413,2022-03-16,,,176.9281021128938,0.37618206578867225,0.0002651090672091277
Orbs,ORBS,1.7535850738538143e-06,0.8798498122653317,0.5290269828291086,0.10646535036778937,9.171031045064176e-05,0.00018506604868736206,2022-03-17,1.7525757149370304e-06,1.4274490694181122e-09,33.3057842742761,1.9961754824010625,4.851722883202388e-05
Orchid Protocol,OXT,5.769304917962994e-06,0.9073842302878599,0.5282093213409648,0.12078977932636467,0.000208975342403461,9.534681453170685e-05,2022-03-16,,,30.871019245849755,0.4540857675969445,0.00011038272378792787
Orchid Protocol,OXT,5.954567066572067e-06,0.8811013767209012,0.5568274734260016,0.11962833914053424,0.00029051673398893527,0.00010244455064901592,2022-03-17,5.86193599226753e-06,1.310001215786655e-07,41.773518208680116,0.3514191080807878,0.00016176769897503264
Origin Dollar,OUSD,2.4102227015909493e-05,0.8823529411764707,0.526573998364677,0.10820751064653501,1.5298808545526137e-05,0.00010897771148798844,2022-03-16,,,0.6094602098781886,6.686237904052303,8.055954786033386e-06
Origin Dollar,OUSD,2.4183091177946427e-05,0.8798498122653317,0.5306623058053965,0.10704607046070458,6.639754989577001e-06,0.00010967241238809075,2022-03-17,2.4142659096927962e-05,5.717959733128305e-08,0.2636592522601685,14.355488171769641,3.523467692751818e-06
Origin Protocol,OGN,1.0532356910489599e-05,0.8898623279098873,0.472608340147179,0.22648083623693377,0.003149713064616848,0.00017962946672960779,2022-03-16,,,273.11963105754495,0.057012321669936694,0.001488580663408453
Origin Protocol,OGN,1.0083394618712375e-05,0.8648310387984982,0.4930498773507767,0.20247773906310487,0.0017868272418064867,0.0001700118754399485,2022-03-17,1.0307875764600987e-05,3.174642810127283e-07,161.21660405285408,0.09509412960290405,0.0008809949524197149
OriginTrail,TRAC,9.717504301376934e-06,0.9011264080100125,0.5355682747342599,0.09988385598141693,4.1100410303753995e-05,0.0001038297295745384,2022-03-16,,,3.834886289569635,2.466240324628859,2.2012075837251726e-05
OriginTrail,TRAC,9.787960204933868e-06,0.8685857321652065,0.5331152902698282,0.09001161440185829,2.8341052496597332e-05,0.00010563102338062393,2022-03-17,9.7527322531554e-06,4.9819847179733827e-08,2.6271002078442565,3.6001102343848745,1.5109048428275925e-05
Orion Protocol,ORN,7.59390420208838e-05,0.9637046307884857,0.5846279640228944,0.11227255129694151,0.00018316188252204873,5.521571273301335e-05,2022-03-16,,,2.380610385977155,0.2998216133373998,0.00010708155846546592
Orion Protocol,ORN,7.42407247863847e-05,0.8848560700876096,0.5183973834832378,0.09368950832365464,0.0001666544947519969,5.0364231518330746e-05,2022-03-17,7.508988340363425e-05,1.200891633120295e-06,2.21495068295985,0.30040489873434106,8.639325402515619e-05
Osmosis,OSMO,0.00022781712613466004,0.8986232790988735,0.5429272281275551,0.10782036391792486,0.0016232452782534521,0.0038330694396812677,2022-03-16,,,7.094072483447607,2.3599080083538615,0.0008813040594932887
Osmosis,OSMO,0.0002263614256479465,0.8836045056320401,0.5224856909239575,0.09310878823073943,0.001060293618494167,0.0037946029352893523,2022-03-17,0.00022708927589130327,1.0293356855316978e-06,4.663471894902518,3.575450628520111,0.0005539882438411879
Oxygen,OXY,7.902973644688543e-06,0.8998748435544431,0.5290269828291086,0.12427409988385596,8.019750547937278e-06,0.0,2022-03-16,,,0.9007945960529501,0.0,4.242664435417349e-06
Oxygen,OXY,8.616000004755599e-06,0.8961201501877347,0.6050695012264922,0.12543554006968638,1.0852789084332388e-05,7.587083144747496e-06,2022-03-17,8.259486824722072e-06,5.041857743681755e-07,1.128617832671083,0.6401095211233011,6.566691678173316e-06
PAX Gold,PAXG,0.04696526480280197,0.8898623279098873,0.5322976287816843,0.09698025551684086,0.0005307442377182025,0.0007034667297078658,2022-03-16,,,0.011300541781354066,1.322941895386683,0.0002825138992269418
PAX Gold,PAXG,0.047213946969282196,0.8785982478097623,0.5322976287816843,0.10336817653890822,0.0003804069865077284,0.0007113098360669009,2022-03-17,0.04708960588604208,0.00017584484627833187,0.008056918643903576,1.864962785762939,0.00020248973689005
PEAKDEFI,PEAK,1.3685894337980666e-06,0.886107634543179,0.5339329517579721,0.07413859852884241,8.972152885921872e-07,1.3560006269063677e-05,2022-03-16,,,0.3787973026433247,7.147320786733575,4.790528074004073e-07
PEAKDEFI,PEAK,1.3391742853420906e-06,0.9311639549436797,0.5134914145543744,0.07413859852884241,1.2504270072832372e-06,1.066553559248942e-05,2022-03-17,1.3538818595700786e-06,2.0799650942829652e-08,0.5345591455577965,4.739338604616677,6.420835327668625e-07
PLEX,PLEX,1.9778796570370364e-05,0.8973717146433041,0.5511038430089941,0.10646535036778937,0.0002654256012385582,0.00017163151991404083,2022-03-16,,,12.773867838768066,0.6442005539864072,0.00014627706887554223
PLEX,PLEX,2.0804191993211364e-05,0.9111389236545683,0.5690923957481602,0.1355013550135501,0.00025732303369638683,0.00018591383491573343,2022-03-17,2.0291494281790864e-05,7.250640568885187e-07,11.80153952856878,0.7196951516690623,0.00014644058172746133
PancakeSwap,CAKE,0.00013513752848056654,0.9136420525657072,0.5363859362224038,0.09485094850948507,0.0017970612163722103,0.0018877628468177176,2022-03-16,,,13.200336721470146,1.049887973573275,0.0009639183629927798
PancakeSwap,CAKE,0.00015794350277241153,0.8836045056320401,0.668847097301717,0.11633759194734802,0.007759276015191029,0.00224352881472868,2022-03-17,0.00014654051562648903,1.6126259073329665e-05,48.81782444609518,0.2891042548405352,0.005189769239923353
Pax Dollar,USDP,2.4238019609645085e-05,0.8785982478097623,0.5290269828291086,0.10782036391792486,0.0009948991070210596,0.0011971644056814035,2022-03-16,,,39.42064878342689,1.202094064791734,0.0005263284728067256
Pax Dollar,USDP,2.425075698890383e-05,0.8798498122653317,0.5282093213409648,0.10782036391792486,0.0012374066499408966,0.001198025877271119,2022-03-17,2.4244388299274455e-05,9.00668724840341e-09,49.004734807937105,0.9673929620196203,0.0006536097267880777
Perpetual Protocol,PERP,9.340744786144592e-05,0.904881101376721,0.5380212591986917,0.1062717770034843,0.0001440063770278622,0.0002387177578626776,2022-03-16,,,1.5253709351322426,1.6462569630079733,7.747849230117197e-05
